Customer.Code,Customer.Name,Tier,Potential,Adoption,Planned.Interaction,Actual.Interaction,DiffInteraction,Total,Potential_norm,Adoption_norm,DiffInteraction_norm,Tier_norm,Total_norm,Province,ZipCode
755534,Apothek_755534,2,M,C,2,3,1,NA,0.5,0,0.571428571,0.5,NA,Liege,4837
464538,Apothek_464538,1,M,A,3,0,-3,NA,0.5,1,0,1,NA,Liege,4101
186004,Apothek_186004,3,M,A,1,1,0,NA,0.5,1,0.428571429,0,NA,Liege,4000
406224,Apothek_406224,3,M,C,1,2,1,NA,0.5,0,0.571428571,0,NA,Liege,4000
382298,Apothek_382298,1,H,A,3,0,-3,25151,1,1,0,1,0.049093142,Liege,4020
941210,Apothek_941210,2,M,B,2,1,-1,49601,0.5,0.5,0.285714286,0.5,0.09689971,Liege,4430
964250,Apothek_964250,1,M,A,3,4,1,13057,0.5,1,0.571428571,1,0.025445999,Liege,4577
517897,Apothek_517897,2,M,B,2,4,2,NA,0.5,0.5,0.714285714,0.5,NA,Liege,4280
709323,Apothek_709323,1,M,A,3,2,-1,NA,0.5,1,0.285714286,1,NA,Liege,4032
247831,Apothek_247831,2,H,B,2,3,1,20854,1,0.5,0.571428571,0.5,0.040691308,Liege,4280
223737,Apothek_223737,1,H,A,3,1,-2,62461,1,1,0.142857143,1,0.122044596,Liege,4770
190983,Apothek_190983,3,M,A,1,4,3,9989,0.5,1,0.857142857,0,0.019447204,Liege,4420
672733,Apothek_672733,1,M,A,3,3,0,30111,0.5,1,0.428571429,1,0.058791325,Liege,4920
762028,Apothek_762028,2,M,C,2,2,0,NA,0.5,0,0.428571429,0.5,NA,Liege,4760
709989,Apothek_709989,1,M,A,3,5,2,53720,0.5,1,0.714285714,1,0.104953503,Liege,4350
864105,Apothek_864105,1,M,A,3,1,-2,NA,0.5,1,0.142857143,1,NA,Liege,4032
881363,Apothek_881363,3,L,A,1,2,1,NA,0,1,0.571428571,0,NA,Liege,4040
489803,Apothek_489803,3,L,B,1,3,2,NA,0,0.5,0.714285714,0,NA,Liege,4100
666926,Apothek_666926,2,M,C,2,0,-2,NA,0.5,0,0.142857143,0.5,NA,Liege,4910
658663,Apothek_658663,1,H,B,3,1,-2,NA,1,0.5,0.142857143,1,NA,Liege,4000
937548,Apothek_937548,1,M,A,3,2,-1,2825,0.5,1,0.285714286,1,0.005439586,Liege,4260
927463,Apothek_927463,3,L,B,1,4,3,57464,0,0.5,0.857142857,0,0.112274068,Liege,4051
279132,Apothek_279132,2,M,C,2,0,-2,27358,0.5,0,0.142857143,0.5,0.053408442,Liege,4431
250524,Apothek_250524,2,M,B,2,2,0,29304,0.5,0.5,0.428571429,0.5,0.057213415,Liege,4890
264211,Apothek_264211,1,M,A,3,5,2,NA,0.5,1,0.714285714,1,NA,Liege,4430
135207,Apothek_135207,3,L,C,1,2,1,24647,0,0,0.571428571,0,0.048107681,Liege,4920
966588,Apothek_966588,3,L,C,1,3,2,15789,0,0,0.714285714,0,0.030787821,Liege,4031
278553,Apothek_278553,2,M,C,2,1,-1,6632,0.5,0,0.285714286,0.5,0.012883332,Liege,4030
227541,Apothek_227541,2,M,C,2,2,0,18085,0.5,0,0.428571429,0.5,0.035277141,Liege,4430
996636,Apothek_996636,3,L,C,1,4,3,18498,0,0,0.857142857,0,0.036084671,Liege,4540
499482,Apothek_499482,1,H,B,3,4,1,49767,1,0.5,0.571428571,1,0.097224286,Liege,4540
361556,Apothek_361556,2,M,B,2,2,0,28803,0.5,0.5,0.428571429,0.5,0.05623382,Liege,4800
982181,Apothek_982181,3,L,B,1,4,3,26419,0,0.5,0.857142857,0,0.051572435,Liege,4560
599562,Apothek_599562,1,H,B,3,3,0,24569,1,0.5,0.428571429,1,0.047955169,Liege,4041
781329,Apothek_781329,1,H,A,3,3,0,43586,1,1,0.428571429,1,0.085138707,Liege,4780
240375,Apothek_240375,1,M,A,3,0,-3,NA,0.5,1,0,1,NA,Liege,4053
469059,Apothek_469059,3,M,C,1,0,-1,9368,0.5,0,0.285714286,0,0.018232975,Liege,4000
683266,Apothek_683266,3,M,C,1,4,3,8596,0.5,0,0.857142857,0,0.0167235,Liege,4000
810764,Apothek_810764,3,L,B,1,2,1,13181,0,0.5,0.571428571,0,0.025688454,Liege,4000
503457,Apothek_503457,2,M,B,2,3,1,16711,0.5,0.5,0.571428571,0.5,0.032590588,Liege,4621
126987,Apothek_126987,1,H,B,3,3,0,NA,1,0.5,0.428571429,1,NA,Liege,4052
979459,Apothek_979459,3,M,C,1,4,3,NA,0.5,0,0.857142857,0,NA,Liege,4000
938616,Apothek_938616,3,L,C,1,1,0,NA,0,0,0.428571429,0,NA,Liege,4970
742990,Apothek_742990,3,M,A,1,4,3,32317,0.5,1,0.857142857,0,0.06310467,Liege,4420
781287,Apothek_781287,1,M,A,3,1,-2,35507,0.5,1,0.142857143,1,0.06934201,Liege,4802
212232,Apothek_212232,2,M,C,2,0,-2,18777,0.5,0,0.142857143,0.5,0.036630194,Liege,4950
185712,Apothek_185712,1,H,B,3,1,-2,58375,1,0.5,0.142857143,1,0.114055327,Liege,4700
496233,Apothek_496233,1,M,A,3,2,-1,70811,0.5,1,0.285714286,1,0.138371174,Liege,4681
728038,Apothek_728038,3,M,A,1,4,3,74431,0.5,1,0.857142857,0,0.145449284,Liege,4610
948566,Apothek_948566,1,M,A,3,3,0,4665,0.5,1,0.428571429,1,0.009037299,Liege,4190
920180,Apothek_920180,1,M,A,3,4,1,23245,0.5,1,0.571428571,1,0.04536638,Liege,4600
714034,Apothek_714034,1,H,A,3,3,0,94042,1,1,0.428571429,1,0.183794258,Liege,4480
736537,Apothek_736537,1,H,B,3,4,1,NA,1,0.5,0.571428571,1,NA,Liege,4020
130174,Apothek_130174,2,M,B,2,0,-2,NA,0.5,0.5,0.142857143,0.5,NA,Liege,4860
761851,Apothek_761851,3,M,B,1,1,0,NA,0.5,0.5,0.428571429,0,NA,Liege,4020
639351,Apothek_639351,3,M,A,1,2,1,NA,0.5,1,0.571428571,0,NA,Liege,4500
579192,Apothek_579192,1,M,A,3,5,2,3290,0.5,1,0.714285714,1,0.00634879,Liege,4020
594786,Apothek_594786,3,L,A,1,3,2,22781,0,1,0.714285714,0,0.044459131,Liege,4050
799781,Apothek_799781,1,H,A,3,4,1,19429,1,1,0.571428571,1,0.037905036,Liege,4630
807703,Apothek_807703,1,H,B,3,5,2,31389,1,0.5,0.714285714,1,0.061290171,Liege,4030
269041,Apothek_269041,3,M,C,1,0,-1,NA,0.5,0,0.285714286,0,NA,Liege,4020
664883,Apothek_664883,2,M,C,2,5,3,8691,0.5,0,0.857142857,0.5,0.016909252,Liege,4683
728391,Apothek_728391,1,M,A,3,4,1,54502,0.5,1,0.571428571,1,0.106482532,Liege,4432
197661,Apothek_197661,1,H,A,3,1,-2,39696,1,1,0.142857143,1,0.077532673,Liege,4651
822163,Apothek_822163,1,H,B,3,0,-3,42012,1,0.5,0,1,0.082061099,Liege,4700
410057,Apothek_410057,2,M,C,2,5,3,NA,0.5,0,0.857142857,0.5,NA,Liege,4900
487851,Apothek_487851,1,H,A,3,3,0,NA,1,1,0.428571429,1,NA,Liege,4530
594569,Apothek_594569,1,H,B,3,0,-3,NA,1,0.5,0,1,NA,Liege,4590
871796,Apothek_871796,2,M,C,2,2,0,NA,0.5,0,0.428571429,0.5,NA,Liege,4020
309117,Apothek_309117,3,M,B,1,0,-1,NA,0.5,0.5,0.285714286,0,NA,Liege,4000
335044,Apothek_335044,1,H,C,3,5,2,NA,1,0,0.714285714,1,NA,Liege,4121
287850,Apothek_287850,1,M,A,3,2,-1,NA,0.5,1,0.285714286,1,NA,Liege,4650
370441,Apothek_370441,2,M,B,2,3,1,NA,0.5,0.5,0.571428571,0.5,NA,Liege,4800
368992,Apothek_368992,3,M,C,1,2,1,14865,0.5,0,0.571428571,0,0.028981143,Liege,4040
503739,Apothek_503739,3,L,A,1,4,3,19992,0,1,0.857142857,0,0.039005858,Liege,4032
110060,Apothek_110060,1,M,A,3,5,2,73926,0.5,1,0.714285714,1,0.144461868,Liege,4450
467729,Apothek_467729,3,L,B,1,0,-1,NA,0,0.5,0.285714286,0,NA,Liege,4180
342570,Apothek_342570,2,M,B,2,2,0,19418,0.5,0.5,0.428571429,0.5,0.037883528,Liege,4821
781330,Apothek_781330,3,L,C,1,2,1,26983,0,0,0.571428571,0,0.052675213,Liege,4610
913872,Apothek_913872,2,M,C,2,0,-2,NA,0.5,0,0.142857143,0.5,NA,Liege,4100
364733,Apothek_364733,2,M,C,2,3,1,16890,0.5,0,0.571428571,0.5,0.032940583,Liege,4430
366667,Apothek_366667,1,M,A,3,0,-3,666,0.5,1,0,1,0.001218139,Liege,4100
735515,Apothek_735515,2,H,B,2,0,-2,NA,1,0.5,0.142857143,0.5,NA,Liege,4140
732498,Apothek_732498,2,M,C,2,1,-1,NA,0.5,0,0.285714286,0.5,NA,Liege,4340
600191,Apothek_600191,3,M,B,1,2,1,NA,0.5,0.5,0.571428571,0,NA,Liege,4780
990463,Apothek_990463,3,L,A,1,1,0,NA,0,1,0.428571429,0,NA,Liege,4431
436520,Apothek_436520,1,M,A,3,0,-3,47549,0.5,1,0,1,0.092887478,Liege,4360
859951,Apothek_859951,1,H,B,3,4,1,42398,1,0.5,0.571428571,1,0.082815836,Liege,4890
547422,Apothek_547422,1,H,A,3,2,-1,20127,1,1,0.285714286,1,0.039269821,Liege,4537
327795,Apothek_327795,2,M,C,2,3,1,9126,0.5,0,0.571428571,0.5,0.017759798,Liege,4317
304881,Apothek_304881,2,M,C,2,3,1,11442,0.5,0,0.571428571,0.5,0.022288224,Liege,4607
743242,Apothek_743242,1,M,A,3,2,-1,7204,0.5,1,0.285714286,1,0.014001752,Liege,4160
154487,Apothek_154487,2,M,B,2,3,1,37276,0.5,0.5,0.571428571,0.5,0.072800898,Liege,4100
953318,Apothek_953318,3,M,C,1,5,4,NA,0.5,0,1,0,NA,Liege,4400
992313,Apothek_992313,3,L,C,1,5,4,NA,0,0,1,0,NA,Liege,4040
398919,Apothek_398919,3,M,C,1,5,4,33249,0.5,0,1,0,0.06492699,Liege,4570
693477,Apothek_693477,1,M,A,3,4,1,NA,0.5,1,0.571428571,1,NA,Liege,4000
171470,Apothek_171470,2,M,C,2,0,-2,NA,0.5,0,0.142857143,0.5,NA,Liege,4130
679627,Apothek_679627,3,M,A,1,1,0,NA,0.5,1,0.428571429,0,NA,Liege,4030
545338,Apothek_545338,1,M,A,3,2,-1,28953,0.5,1,0.285714286,1,0.056527112,Liege,4600
837575,Apothek_837575,3,M,C,1,5,4,NA,0.5,0,1,0,NA,Liege,4500
486922,Apothek_486922,1,H,B,3,2,-1,124388,1,0.5,0.285714286,1,0.24312915,Liege,4690
184116,Apothek_184116,1,H,A,3,1,-2,121022,1,1,0.142857143,1,0.236547681,Liege,4684
932915,Apothek_932915,1,M,A,3,3,0,39045,0.5,1,0.428571429,1,0.076259786,Liege,4680
930720,Apothek_930720,1,H,A,3,2,-1,98025,1,1,0.285714286,1,0.191582133,Liege,4520
944297,Apothek_944297,1,M,A,3,5,2,97297,0.5,1,0.714285714,1,0.19015869,Liege,4300
821731,Apothek_821731,1,M,A,3,2,-1,129549,0.5,1,0.285714286,1,0.253220344,Liege,4300
360923,Apothek_360923,3,L,C,1,2,1,922,0,0,0.571428571,0,0.00171869,Liege,4170
192665,Apothek_192665,3,L,C,1,5,4,NA,0,0,1,0,NA,Liege,4340
616083,Apothek_616083,1,H,A,3,4,1,34345,1,1,0.571428571,1,0.067069976,Liege,4780
528948,Apothek_528948,3,L,C,1,2,1,NA,0,0,0.571428571,0,NA,Liege,4720
616305,Apothek_616305,3,M,C,1,0,-1,NA,0.5,0,0.285714286,0,NA,Liege,4800
795922,Apothek_795922,3,L,C,1,3,2,NA,0,0,0.714285714,0,NA,Liege,4800
400259,Apothek_400259,3,L,B,1,2,1,NA,0,0.5,0.571428571,0,NA,Liege,4800
105494,Apothek_105494,3,M,C,1,4,3,NA,0.5,0,0.857142857,0,NA,Liege,4830
133446,Apothek_133446,3,H,A,1,2,1,NA,1,1,0.571428571,0,NA,Liege,4950
895944,Apothek_895944,3,M,C,1,2,1,NA,0.5,0,0.571428571,0,NA,Liege,4801
136911,Apothek_136911,3,L,C,1,3,2,NA,0,0,0.714285714,0,NA,Liege,4840
809400,Apothek_809400,3,L,B,1,2,1,NA,0,0.5,0.571428571,0,NA,Liege,4800
482800,Apothek_482800,3,L,C,1,1,0,NA,0,0,0.428571429,0,NA,Liege,4900
701027,Apothek_701027,3,L,C,1,4,3,NA,0,0,0.857142857,0,NA,Liege,4910
242423,Apothek_242423,3,L,A,1,5,4,NA,0,1,1,0,NA,Liege,4800
406993,Apothek_406993,3,L,C,1,1,0,NA,0,0,0.428571429,0,NA,Liege,4960
534377,Apothek_534377,3,M,B,1,3,2,NA,0.5,0.5,0.714285714,0,NA,Liege,4800
190661,Apothek_190661,3,L,B,1,1,0,NA,0,0.5,0.428571429,0,NA,Liege,4700
660865,Apothek_660865,3,L,C,1,4,3,NA,0,0,0.857142857,0,NA,Liege,4720
634935,Apothek_634935,3,M,C,1,5,4,NA,0.5,0,1,0,NA,Liege,4800
547572,Apothek_547572,3,M,C,1,4,3,NA,0.5,0,0.857142857,0,NA,Liege,4821
529844,Apothek_529844,3,L,C,1,5,4,NA,0,0,1,0,NA,Liege,4800
240117,Apothek_240117,3,H,C,1,5,4,NA,1,0,1,0,NA,Liege,4880
654792,Apothek_654792,3,L,B,1,3,2,NA,0,0.5,0.714285714,0,NA,Liege,4700
468483,Apothek_468483,3,H,B,1,5,4,NA,1,0.5,1,0,NA,Liege,4970
688833,Apothek_688833,3,L,C,1,0,-1,NA,0,0,0.285714286,0,NA,Liege,4651
491070,Apothek_491070,3,L,C,1,2,1,NA,0,0,0.571428571,0,NA,Liege,4877
229736,Apothek_229736,3,M,C,1,0,-1,NA,0.5,0,0.285714286,0,NA,Liege,4802
262271,Apothek_262271,3,L,B,1,3,2,NA,0,0.5,0.714285714,0,NA,Liege,4980
847048,Apothek_847048,3,M,C,1,0,-1,NA,0.5,0,0.285714286,0,NA,Liege,4800
140978,Apothek_140978,3,M,C,1,1,0,NA,0.5,0,0.428571429,0,NA,Liege,4801
472995,Apothek_472995,3,L,A,1,1,0,NA,0,1,0.428571429,0,NA,Liege,4730
954684,Apothek_954684,3,M,C,1,1,0,NA,0.5,0,0.428571429,0,NA,Liege,4630
678960,Apothek_678960,3,M,B,1,0,-1,NA,0.5,0.5,0.285714286,0,NA,Liege,4802
509340,Apothek_509340,3,M,C,1,5,4,NA,0.5,0,1,0,NA,Liege,4701
579486,Apothek_579486,3,H,B,1,0,-1,NA,1,0.5,0.285714286,0,NA,Liege,4700
902452,Apothek_902452,3,M,C,1,3,2,NA,0.5,0,0.714285714,0,NA,Liege,4900
601071,Apothek_601071,3,M,C,1,1,0,NA,0.5,0,0.428571429,0,NA,Liege,4860
719806,Apothek_719806,3,M,B,1,1,0,NA,0.5,0.5,0.428571429,0,NA,Liege,4910
152442,Apothek_152442,3,L,B,1,3,2,NA,0,0.5,0.714285714,0,NA,Liege,4802
806002,Apothek_806002,1,H,A,3,1,-2,27756,1,1,0.142857143,1,0.054186643,Liege,4610
912199,Apothek_912199,3,M,B,1,3,2,NA,0.5,0.5,0.714285714,0,NA,Liege,4731
884601,Apothek_884601,3,L,A,1,1,0,NA,0,1,0.428571429,0,NA,Liege,4960
541351,Apothek_541351,3,L,C,1,0,-1,NA,0,0,0.285714286,0,NA,Liege,4821
402793,Apothek_402793,3,M,B,1,3,2,NA,0.5,0.5,0.714285714,0,NA,Liege,4000
631448,Apothek_631448,3,L,B,1,1,0,37388,0,0.5,0.428571429,0,0.073019889,Liege,4000
597376,Apothek_597376,2,M,C,2,5,3,NA,0.5,0,0.857142857,0.5,NA,Limbourg,3798
102781,Apothek_102781,2,M,B,2,2,0,20113,0.5,0.5,0.428571429,0.5,0.039242447,Limbourg,3520
665873,Apothek_665873,1,H,A,3,1,-2,49797,1,1,0.142857143,1,0.097282944,Limbourg,3850
878221,Apothek_878221,1,H,B,3,0,-3,NA,1,0.5,0,1,NA,Limbourg,3500
554276,Apothek_554276,2,H,C,2,3,1,17622,1,0,0.571428571,0.5,0.034371847,Limbourg,3583
757583,Apothek_757583,1,H,C,3,5,2,NA,1,0,0.714285714,1,NA,Limbourg,3560
483803,Apothek_483803,1,H,B,3,3,0,17959,1,0.5,0.428571429,1,0.035030776,Limbourg,3650
202270,Apothek_202270,1,H,B,3,0,-3,18470,1,0.5,0,1,0.036029924,Limbourg,3600
233659,Apothek_233659,2,H,C,2,3,1,48469,1,0,0.571428571,0.5,0.094686334,Limbourg,3840
887668,Apothek_887668,1,H,B,3,5,2,7732,1,0.5,0.714285714,1,0.015034139,Limbourg,3665
912398,Apothek_912398,1,H,B,3,2,-1,30046,1,0.5,0.285714286,1,0.058664232,Limbourg,3570
756670,Apothek_756670,3,M,A,1,2,1,46736,0.5,1,0.571428571,0,0.091297836,Limbourg,3890
381573,Apothek_381573,2,M,B,2,1,-1,42484,0.5,0.5,0.285714286,0.5,0.08298399,Limbourg,3770
805091,Apothek_805091,1,H,B,3,1,-2,42021,1,0.5,0.142857143,1,0.082078696,Limbourg,3650
240744,Apothek_240744,1,H,C,3,5,2,8241,1,0,0.714285714,1,0.016029376,Limbourg,3800
608294,Apothek_608294,1,H,B,3,0,-3,10661,1,0.5,0,1,0.020761151,Limbourg,3620
691463,Apothek_691463,3,H,C,1,5,4,NA,1,0,1,0,NA,Limbourg,3581
909975,Apothek_909975,2,M,B,2,0,-2,NA,0.5,0.5,0.142857143,0.5,NA,Limbourg,3600
969633,Apothek_969633,1,H,C,3,5,2,34197,1,0,0.714285714,1,0.066780594,Limbourg,3600
628211,Apothek_628211,2,M,B,2,1,-1,22868,0.5,0.5,0.285714286,0.5,0.04462924,Limbourg,3500
788042,Apothek_788042,2,H,B,2,2,0,26270,1,0.5,0.428571429,0.5,0.051281099,Limbourg,3550
372874,Apothek_372874,2,M,B,2,4,2,21985,0.5,0.5,0.714285714,0.5,0.042902729,Limbourg,3550
515627,Apothek_515627,3,L,B,1,2,1,NA,0,0.5,0.571428571,0,NA,Limbourg,3700
378597,Apothek_378597,1,H,C,3,0,-3,23859,1,0,0,1,0.046566921,Limbourg,3600
748028,Apothek_748028,2,M,C,2,2,0,NA,0.5,0,0.428571429,0.5,NA,Limbourg,3631
145784,Apothek_145784,3,M,A,1,4,3,3553,0.5,1,0.857142857,0,0.006863029,Limbourg,3870
633440,Apothek_633440,2,M,C,2,4,2,NA,0.5,0,0.714285714,0.5,NA,Limbourg,3680
506823,Apothek_506823,1,H,C,3,0,-3,27845,1,0,0,1,0.054360663,Limbourg,3600
396255,Apothek_396255,3,H,A,1,2,1,20824,1,1,0.571428571,0,0.04063265,Limbourg,3500
604123,Apothek_604123,1,M,A,3,1,-2,30696,0.5,1,0.142857143,1,0.059935163,Limbourg,3800
741843,Apothek_741843,2,H,B,2,0,-2,4300,1,0.5,0.142857143,0.5,0.008323622,Limbourg,3730
744141,Apothek_744141,1,H,B,3,1,-2,3873,1,0.5,0.142857143,1,0.007488718,Limbourg,3545
393878,Apothek_393878,3,M,A,1,0,-1,NA,0.5,1,0.285714286,0,NA,Limbourg,3800
513096,Apothek_513096,2,M,B,2,5,3,34673,0.5,0.5,0.857142857,0.5,0.067711307,Limbourg,3700
556947,Apothek_556947,3,L,A,1,5,4,NA,0,1,1,0,NA,Limbourg,3910
825081,Apothek_825081,1,H,B,3,3,0,18388,1,0.5,0.428571429,1,0.035869591,Limbourg,3590
536528,Apothek_536528,2,M,B,2,2,0,52476,0.5,0.5,0.428571429,0.5,0.102521137,Limbourg,3890
879074,Apothek_879074,3,L,C,1,3,2,47657,0,0,0.714285714,0,0.093098648,Limbourg,3680
273740,Apothek_273740,2,M,B,2,2,0,NA,0.5,0.5,0.428571429,0.5,NA,Limbourg,3630
291134,Apothek_291134,3,L,C,1,5,4,NA,0,0,1,0,NA,Limbourg,3550
192110,Apothek_192110,2,M,B,2,3,1,25977,0.5,0.5,0.571428571,0.5,0.050708202,Limbourg,3511
445276,Apothek_445276,1,H,C,3,5,2,13384,1,0,0.714285714,1,0.026085375,Limbourg,3665
989105,Apothek_989105,1,M,A,3,4,1,41559,0.5,1,0.571428571,1,0.081175357,Limbourg,3900
888029,Apothek_888029,1,H,C,3,5,2,861,1,0,0.714285714,1,0.001599418,Limbourg,3945
526816,Apothek_526816,2,M,B,2,0,-2,9641,0.5,0.5,0.142857143,0.5,0.018766767,Limbourg,3520
737090,Apothek_737090,1,H,A,3,0,-3,97510,1,1,0,1,0.190575165,Limbourg,3540
920473,Apothek_920473,1,H,B,3,5,2,NA,1,0.5,0.714285714,1,NA,Limbourg,3550
940088,Apothek_940088,3,M,B,1,0,-1,NA,0.5,0.5,0.285714286,0,NA,Limbourg,3500
855452,Apothek_855452,3,M,B,1,4,3,NA,0.5,0.5,0.857142857,0,NA,Limbourg,3500
112227,Apothek_112227,3,M,C,1,4,3,NA,0.5,0,0.857142857,0,NA,Limbourg,3600
515586,Apothek_515586,3,L,B,1,4,3,NA,0,0.5,0.857142857,0,NA,Limbourg,3700
933988,Apothek_933988,3,M,B,1,1,0,NA,0.5,0.5,0.428571429,0,NA,Limbourg,3620
169356,Apothek_169356,3,L,C,1,5,4,NA,0,0,1,0,NA,Limbourg,3630
318121,Apothek_318121,3,M,C,1,3,2,NA,0.5,0,0.714285714,0,NA,Limbourg,3980
534890,Apothek_534890,3,L,B,1,3,2,NA,0,0.5,0.714285714,0,NA,Limbourg,3590
412138,Apothek_412138,3,L,C,1,3,2,NA,0,0,0.714285714,0,NA,Limbourg,3800
839110,Apothek_839110,3,M,B,1,4,3,NA,0.5,0.5,0.857142857,0,NA,Limbourg,3970
905394,Apothek_905394,3,L,C,1,4,3,NA,0,0,0.857142857,0,NA,Limbourg,3580
698634,Apothek_698634,3,L,C,1,3,2,NA,0,0,0.714285714,0,NA,Limbourg,3920
305101,Apothek_305101,3,L,C,1,0,-1,NA,0,0,0.285714286,0,NA,Limbourg,3630
947565,Apothek_947565,2,M,C,2,4,2,NA,0.5,0,0.714285714,0.5,NA,Limbourg,3570
691577,Apothek_691577,3,M,C,1,3,2,NA,0.5,0,0.714285714,0,NA,Limbourg,3650
113660,Apothek_113660,1,H,A,3,5,2,35493,1,1,0.714285714,1,0.069314636,Limbourg,3580
513157,Apothek_513157,1,H,C,3,3,0,7189,1,0,0.428571429,1,0.013972423,Limbourg,3945
133066,Apothek_133066,2,M,B,2,1,-1,NA,0.5,0.5,0.285714286,0.5,NA,Limbourg,3800
847460,Apothek_847460,2,M,C,2,5,3,NA,0.5,0,0.857142857,0.5,NA,Limbourg,3960
171899,Apothek_171899,2,M,C,2,3,1,28583,0.5,0,0.571428571,0.5,0.055803659,Limbourg,3511
575324,Apothek_575324,2,M,B,2,1,-1,NA,0.5,0.5,0.285714286,0.5,NA,Limbourg,3600
546096,Apothek_546096,2,M,B,2,3,1,20742,0.5,0.5,0.571428571,0.5,0.040472317,Limbourg,3980
503041,Apothek_503041,1,H,C,3,3,0,NA,1,0,0.428571429,1,NA,Limbourg,3800
154740,Apothek_154740,3,L,C,1,4,3,34678,0,0,0.857142857,0,0.067721083,Limbourg,3550
872672,Apothek_872672,1,H,A,3,2,-1,NA,1,1,0.285714286,1,NA,Limbourg,3600
814958,Apothek_814958,2,M,C,2,4,2,41798,0.5,0,0.714285714,0.5,0.081642669,Limbourg,3940
285666,Apothek_285666,1,H,B,3,2,-1,18163,1,0.5,0.285714286,1,0.035429653,Limbourg,3700
557979,Apothek_557979,3,L,B,1,1,0,17769,0,0.5,0.428571429,0,0.034659273,Limbourg,3700
112009,Apothek_112009,1,H,B,3,1,-2,8873,1,0.5,0.142857143,1,0.017265112,Limbourg,3670
357737,Apothek_357737,2,M,B,2,0,-2,32355,0.5,0.5,0.142857143,0.5,0.063178971,Limbourg,3540
932024,Apothek_932024,2,M,C,2,3,1,14629,0.5,0,0.571428571,0.5,0.028519697,Limbourg,3680
901359,Apothek_901359,2,M,B,2,5,3,1313,0.5,0.5,0.857142857,0.5,0.002483204,Limbourg,3600
895689,Apothek_895689,1,H,B,3,3,0,14237,1,0.5,0.428571429,1,0.027753228,Limbourg,3500
238057,Apothek_238057,1,M,A,3,3,0,NA,0.5,1,0.428571429,1,NA,Limbourg,3900
311059,Apothek_311059,1,M,A,3,0,-3,27266,0.5,1,0,1,0.053228556,Limbourg,3530
416290,Apothek_416290,2,M,B,2,1,-1,NA,0.5,0.5,0.285714286,0.5,NA,Limbourg,3930
761959,Apothek_761959,3,L,A,1,1,0,25088,0,1,0.428571429,0,0.048969959,Limbourg,3850
233501,Apothek_233501,2,M,C,2,1,-1,2203,0.5,0,0.285714286,0.5,0.004223402,Limbourg,3600
137248,Apothek_137248,2,M,B,2,5,3,17672,0.5,0.5,0.857142857,0.5,0.034469611,Limbourg,3520
896654,Apothek_896654,2,M,B,2,1,-1,NA,0.5,0.5,0.285714286,0.5,NA,Limbourg,3920
792494,Apothek_792494,2,M,C,2,0,-2,9346,0.5,0,0.142857143,0.5,0.018189959,Limbourg,3700
741591,Apothek_741591,1,H,C,3,5,2,6818,1,0,0.714285714,1,0.013247014,Limbourg,3870
182949,Apothek_182949,2,M,B,2,3,1,22645,0.5,0.5,0.571428571,0.5,0.044193213,Limbourg,3920
119502,Apothek_119502,2,M,B,2,2,0,12656,0.5,0.5,0.428571429,0.5,0.024661932,Limbourg,3500
354168,Apothek_354168,1,H,C,3,4,1,13306,1,0,0.571428571,1,0.025932864,Limbourg,3740
970812,Apothek_970812,3,L,C,1,1,0,NA,0,0,0.428571429,0,NA,Limbourg,3520
240658,Apothek_240658,1,H,C,3,3,0,NA,1,0,0.428571429,1,NA,Limbourg,3950
248317,Apothek_248317,2,M,B,2,0,-2,27582,0.5,0.5,0.142857143,0.5,0.053846425,Limbourg,3650
396382,Apothek_396382,1,M,A,3,0,-3,37896,0.5,1,0,1,0.074013171,Limbourg,3800
993076,Apothek_993076,1,H,B,3,4,1,53354,1,0.5,0.571428571,1,0.104237871,Limbourg,3930
249137,Apothek_249137,2,M,B,2,0,-2,27356,0.5,0.5,0.142857143,0.5,0.053404532,Limbourg,3830
454698,Apothek_454698,2,M,B,2,4,2,34117,0.5,0.5,0.714285714,0.5,0.066624172,Limbourg,3520
767061,Apothek_767061,2,M,B,2,1,-1,28557,0.5,0.5,0.285714286,0.5,0.055752821,Limbourg,3971
523450,Apothek_523450,3,H,C,1,4,3,NA,1,0,0.857142857,0,NA,Limbourg,3500
925857,Apothek_925857,2,M,B,2,4,2,17918,0.5,0.5,0.714285714,0.5,0.03495061,Limbourg,3740
493631,Apothek_493631,1,H,C,3,0,-3,42397,1,0,0,1,0.082813881,Limbourg,3980
915350,Apothek_915350,1,H,A,3,4,1,16003,1,1,0.571428571,1,0.031206251,Limbourg,3770
151309,Apothek_151309,1,H,C,3,2,-1,43672,1,0,0.285714286,1,0.085306861,Limbourg,3800
673521,Apothek_673521,3,M,C,1,0,-1,33439,0.5,0,0.285714286,0,0.065298493,Limbourg,3800
971481,Apothek_971481,3,H,C,1,4,3,NA,1,0,0.857142857,0,NA,Limbourg,3600
468430,Apothek_468430,1,H,B,3,5,2,10397,1,0.5,0.714285714,1,0.020244957,Limbourg,3730
243231,Apothek_243231,2,M,C,2,5,3,7510,0.5,0,0.857142857,0.5,0.014600067,Limbourg,3940
957839,Apothek_957839,2,H,C,2,3,1,NA,1,0,0.571428571,0.5,NA,Limbourg,3740
349160,Apothek_349160,2,M,C,2,1,-1,NA,0.5,0,0.285714286,0.5,NA,Limbourg,3720
